博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
铁骥视频,7141087529.0,04月15日 22:05,微博视频号,,0.0,2.0,6.0,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊） L环球资讯的微博视频 收起全文d
墨少__,2625385247.0,04月15日 22:04,微博视频号,,,1.0,1.0,,#赵立坚请日本政客用核废水做饭洗衣#,是兄弟，干了这碗粪水。精神焕发孙火旺有话说 L墨少__的微博视频 ​
思茅微博-中国茶城,3316903742.0,04月15日 20:25,微博视频号,,,,,,#赵立坚五问美国谁是真正威胁#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚说：“我想问问美方，究竟是谁军费世界第一、海外军事基地最多？是谁建国240多年历史上只有16年没有打过仗？是谁频频派军舰、军机到处耀武扬威？是谁打着民主人权的幌子，到处搞渗透破坏、颜色革命和政权更迭？又是谁到处拉帮结伙、不择手段地打压别国？”#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想要证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染，请他们接受国际原子能机构建议，同包括中韩在内的有关国家合作成立技术工作组开展评估。赵立坚说，日本别以为得到了美国的“感谢”就吃了“定心丸”。美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。#赵立坚说拿锤子的人看什么都像钉子#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚15日表示，中国坚定不移地走和平发展道路。我们从来没有主动挑起过一场战争，也从来没有侵犯过别国一寸领土，不对任何国家构成威胁。英语有句俗话：“拿着锤子的人看什么都像钉子。”美国企图永远维持世界霸权、主导国际规则，因此，看谁都像挑战、威胁，都像“钉子”。这是典型的以小人之心度君子之腹。#外交部回应日本催中国实现碳中和#赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【霸气！一文速览，今日外交部记者会赵立坚回怼美国日本】4月15日，外交部发言人赵立坚主持例行记者会，就美方从阿富汗撤军、日本核废水等问题作出回应。，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。  L南方日报的微博视频 收起全文d
validm,2145750021.0,04月15日 22:04,HUAWEI P20,,,,,,-,关于日本向海洋排泄核污染废水，主要原因是现有储存废水的蓄水罐即将满负荷，没有储存能力，既然周边国家如此反对，有一种解决方案是否可行，那就是日本和周边国家坐下来进行协商，由日本承担所有成本，在周边国家建立储存废水的罐子，将废水出口到其他国家，最终结果是搁置争议，保护海洋。 ​
不听话的大大大懒猫,5476912573.0,04月15日 22:04,坚果妈妈iPhone客户端,,,,5.0,,#赵立坚请日本政客用核废水做饭洗衣#,对，既然日本自己说水没问题，那这太好证明了！日本人自己敢喝敢用，那就没问题了，这些水也请日本人自行消化呗！多简单的自证机会。米国还说“感谢”，那日本你也可以友情把这些水送给美国呀！以此表达他的感谢之情也不是不可以吧。 ​
让我们在一起,1264201531.0,04月15日 22:04,iPhone客户端,,,,,,#广州##粤港澳大湾区##全民国家安全教育日##教育# 你能信？在广州南沙，粤港澳大湾区，教育部门是如此作为的？#赵立坚说请日本官员先喝核废水##周扬青呼吁不养折耳猫#, L让我们在一起的微博视频 ​
江山Merlin,7466310814.0,04月15日 22:04,华为手机,,,1.0,,,#爱因斯坦# 有没有想到原来#核战争# 是这么开始的。。。美国FDA原文（Import Alert 99-33）链接：O网页链接#世界原子能机构#（#IAEA#,不知道）没有同意或者授权日本政府或东电公司排放核废水，原意是说：1）原理上经过处理核废水如果达标可以排放到自然界；2）如果排放、需要密切监测水质以及需要和相关国家达成共识。显然日本拿这个做超越原意的背书，一是因为日本作为核电大国对IAEA的影响力很大、二是因为禁止进口北太平洋水产的美国“表态”了。。。『双标本标！美国一边支持日本核污水入海，一边禁止日本食品进入』O双标本标！美国一边支持日本核污水入海，一边禁止日本食品进入 收起全文d
毕节政法,7214110652.0,04月15日 22:04,iPhone客户端,,,,2.0,,#处理核废水岂能“一倒了之”#】日本13日宣布，福岛第一核电站核污水经过滤并稀释后将排入大海，此举引发当地民众及中国、韩国等邻国谴责。然而西方媒体的态度却模棱两可，美国甚至公开支持日本政府此项决定。如果决定将100多万吨核废水排入大海的是中国，西方会这么轻描淡写地放过中国吗？#日本政府正式决定福岛核废水排海#,【 LGlobalTimes的秒拍视频 收起全文d
小疯子漫漫人生路82475,6099979098.0,04月15日 22:04,iPhone客户端,,,,,,-,"《商务部回应日本处置核废水:密切跟踪事态发展,保障中国消费者安全》此视频已有1.8万次播放O网页链接 ​"
SS第二帝国装甲师,3566829173.0,04月15日 14:44,荣耀8X Max,,,,,,-,【中国青少年环保社团坚决反对日本核废水排海】 4月13日，日本政府不顾国内外质疑和反对，在未穷尽更好解决方案的情况下，单方面决定以排海方式处置福岛核电站事故核废水。这种严重损害国际公共健康安全和周边国家人民切身利益的做法，极端自私粗暴，极其不负责任，我们中国的161家青少年环保社团坚决反对。核污染给人类造成的灾难教训深刻、不容忘记。福岛核电站事故核废水一旦排海，放射性物质将在附近海域沉积、富集，部分核元素将扩散至太平洋大半区域。届时，周边广大海域及沿海地区将直接遭受放射性物质污染，其危害将持续数千年甚至更长时间，造成不可估量的生态环境灾难。海洋是人类赖以生存的宝贵条件，全人类的命运由此紧密相连。日本应当重新审视福岛核电站核废水处置问题，真诚并负责任地回应各利益攸关国家和国际机构的严重关切，不该让别国民众为自己的荒唐行为埋单，不要让日本在破坏生态方面再添印记，不能擅自做主让海洋成为地球的废物间。                       全国青少年生态环保社团联盟秘书处                                                                                                                                                                          2021年4月15日 收起全文d
小猪谦谦快快长大,1872015641.0,04月14日 17:16,iPhone 12 Pro Max,,,,,,-,夭寿了，跟日本比印度都能找到环保的道德制高点了，鬼子这套操作保守估计被鞭尸二百年 ​
sven_shi,2382064902.0,04月15日 22:03,微博 weibo.com,,1.0,2.0,2.0,@小招的铲屎官,-,我回答了 @小招的铲屎官 的问题，大家快来花1元围观~ O微博问答 ​
依依依有李,7029454410.0,04月15日 22:03,OPPO R15x,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,自己造的自己解决，支持日本洗衣做饭日常8杯水 ​
半抹蜜糖,3863755637.0,04月15日 20:25,微博视频号,,,,,,#赵立坚五问美国谁是真正威胁#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚说：“我想问问美方，究竟是谁军费世界第一、海外军事基地最多？是谁建国240多年历史上只有16年没有打过仗？是谁频频派军舰、军机到处耀武扬威？是谁打着民主人权的幌子，到处搞渗透破坏、颜色革命和政权更迭？又是谁到处拉帮结伙、不择手段地打压别国？”#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想要证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染，请他们接受国际原子能机构建议，同包括中韩在内的有关国家合作成立技术工作组开展评估。赵立坚说，日本别以为得到了美国的“感谢”就吃了“定心丸”。美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。#赵立坚说拿锤子的人看什么都像钉子#针对美政客近期宣扬中国威胁论，外交部发言人赵立坚15日表示，中国坚定不移地走和平发展道路。我们从来没有主动挑起过一场战争，也从来没有侵犯过别国一寸领土，不对任何国家构成威胁。英语有句俗话：“拿着锤子的人看什么都像钉子。”美国企图永远维持世界霸权、主导国际规则，因此，看谁都像挑战、威胁，都像“钉子”。这是典型的以小人之心度君子之腹。#外交部回应日本催中国实现碳中和#赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【霸气！一文速览，今日外交部记者会赵立坚回怼美国日本】4月15日，外交部发言人赵立坚主持例行记者会，就美方从阿富汗撤军、日本核废水等问题作出回应。，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。  L南方日报的微博视频 收起全文d
sessey,1297758720.0,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
巴豆虫丶___丶,3038390783.0,04月15日 22:03,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,日本政客少干点没脑子的事吧，为了一己之私祸害全人类 ​
方弛然512,1346170600.0,04月15日 16:23,微博视频号,,,,,,#外交部回应日本催中国实现碳中和#：请以责人之心责己】14日，日本环境大臣呼吁中国提前实现2060年碳中和承诺。赵立坚：建议日方以责人之心责己。反观日本，气候变化《京都议定书》以日本京都冠名，日本却拒绝接受议定书第二承诺期，拒绝为全球减排作出应有贡献。日本作为发达国家，碳达峰时间远早于中国，却在中国之后才宣布碳中和承诺。既然说到排放，#日本不是常把国际责任挂在嘴边吗#,【，现在是以实际行动加以体现的时候了。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。（总台央视记者申杨 孔禄渊）L央视新闻的微博视频 收起全文d
